,artist,track name,streams,date
5278,"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,332731,2021-08-27
5279,"Blueface, Og Bobby Billions",Outside (Better Days),331899,2021-08-27
5280,Kali Uchis,telepatía,331616,2021-08-27
5281,Clinton Kane,I GUESS I'M IN LOVE,331416,2021-08-27
5282,SZA,Good Days,325820,2021-08-27
5283,The Kid LAROI,NOT SOBER (feat. Polo G & Stunna Gambino),324733,2021-08-27
5284,24kGoldn,Mood (feat. iann dior),324184,2021-08-27
5285,WILLOW,t r a n s p a r e n t s o u l feat. Travis Barker,323830,2021-08-27
5286,"Bad Bunny, Jhay Cortez",DÁKITI,322870,2021-08-27
5287,Polo G,Martin & Gina,320111,2021-08-27
5288,Måneskin,I WANNA BE YOUR SLAVE,318509,2021-08-27
5289,Luke Combs,South On Ya,317985,2021-08-27
5290,Juice WRLD,Come & Go (with Marshmello),316691,2021-08-27
5291,Harry Styles,Watermelon Sugar,315194,2021-08-27
5292,Trippie Redd,Holy Smokes (feat. Lil Uzi Vert),314927,2021-08-27
5293,DaBaby,Ball If I Want To,313190,2021-08-27
5294,Fleetwood Mac,Dreams - 2004 Remaster,306089,2021-08-27
5295,Halsey,Girl is a Gun,303624,2021-08-27
5296,PinkPantheress,Just for me,302997,2021-08-27
5297,Selena Gomez,999 (with Camilo),300404,2021-08-27
5298,Maroon 5,Beautiful Mistakes (feat. Megan Thee Stallion),299539,2021-08-27
5299,Mac Miller,The Spins,298522,2021-08-27
5300,Yot Club,YKWIM?,297001,2021-08-27
5301,The Killers,Mr. Brightside,293989,2021-08-27
5302,Doja Cat,Streets,293792,2021-08-27
5303,"ScHoolboy Q, Kendrick Lamar",Collard Greens,293575,2021-08-27
5304,J. Cole,m y . l i f e (with 21 Savage & Morray),290442,2021-08-27
5305,"Tyler, The Creator",WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),290073,2021-08-27
5306,Luke Combs,Forever After All,289613,2021-08-27
5307,Saweetie,Best Friend (feat. Doja Cat),288547,2021-08-27
5308,BTS,Permission to Dance,287747,2021-08-27
5309,YNW Melly,Mind of Melvin (feat. Lil Uzi Vert),286914,2021-08-27
5310,Juice WRLD,All Girls Are The Same,285809,2021-08-27
5311,The Kid LAROI,WITHOUT YOU,285142,2021-08-27
5312,Halsey,Darling,281963,2021-08-27
5313,OneRepublic,Someday,280636,2021-08-27
5314,Internet Money,"Lemonade (feat. Gunna, Don Toliver & NAV)",280583,2021-08-27
5315,Nirvana,Smells Like Teen Spirit,279254,2021-08-27
5316,"Eslabon Armado, DannyLux",Jugaste y Sufrí,278169,2021-08-27
5317,Juice WRLD,Lucid Dreams,277640,2021-08-27
5318,Lil Uzi Vert,20 Min,276894,2021-08-27
5319,Jack Harlow,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",276751,2021-08-27
5320,Juice WRLD,Wishing Well,274242,2021-08-27
5321,Halsey,1121,271514,2021-08-27
5322,"Lil Baby, Lil Durk",Hats Off (feat. Travis Scott),271232,2021-08-27
5323,Camila Cabello,Don't Go Yet,270558,2021-08-27
5324,Halsey,honey,270449,2021-08-27
5325,DaBaby,Red Light Green Light,268949,2021-08-27
5326,Cardi B,Up,268189,2021-08-27
5327,Drake,Laugh Now Cry Later (feat. Lil Durk),267310,2021-08-27
5328,"Nio Garcia, J Balvin, Bad Bunny",AM Remix,266971,2021-08-27
5329,Sam Smith,Like I Can,265896,2021-08-27
5330,"Lil Tjay, 6LACK",Calling My Phone,265696,2021-08-27
5331,J. Cole,She Knows (feat. Amber Coffman & Cults),265236,2021-08-27
5332,Travis Scott,goosebumps,264832,2021-08-27
5333,"THE ANXIETY, WILLOW, Tyler Cole",Meet Me At Our Spot,264596,2021-08-27
5334,Roddy Ricch,late at night,263311,2021-08-27
5335,"Blxst, Tyga",Chosen (feat. Ty Dolla $ign),262591,2021-08-27
5336,Pop Smoke,For The Night (feat. Lil Baby & DaBaby),261597,2021-08-27
5337,BØRNS,Electric Love,259561,2021-08-27
5338,J. Cole,p r i d e . i s . t h e . d e v i l (with Lil Baby),258909,2021-08-27
5339,Cardi B,WAP (feat. Megan Thee Stallion),257694,2021-08-27
5340,BIA,WHOLE LOTTA MONEY (feat. Nicki Minaj) - Remix,256977,2021-08-27
5341,Morgan Wallen,Whiskey Glasses,256023,2021-08-27
5342,The Neighbourhood,Daddy Issues,255661,2021-08-27
5343,Internet Money,"His & Hers (feat. Don Toliver, Lil Uzi Vert & Gunna)",255105,2021-08-27
5344,DaBaby,ROCKSTAR (feat. Roddy Ricch),254717,2021-08-27
5345,Lil Tecca,SEASIDE (feat. iann dior),253254,2021-08-27
5346,Halsey,Whispers,250447,2021-08-27
5347,Lil Tecca,MONEY ON ME,250382,2021-08-27
5348,The Weeknd,Save Your Tears,249936,2021-08-27
5349,Cage The Elephant,Cigarette Daydreams,249892,2021-08-27
5350,Juice WRLD,Robbery,247957,2021-08-27
5351,Lewis Capaldi,Someone You Loved,241948,2021-08-27
5352,Neon Trees,Everybody Talks,241917,2021-08-27
5353,XXXTENTACION,Jocelyn Flores,241752,2021-08-27
5354,Lorde,Mood Ring,241446,2021-08-27
5355,Grouplove,Tongue Tied,241016,2021-08-27
5356,"Kendrick Lamar, Jay Rock",Money Trees,240650,2021-08-27
5357,J. Cole,Work Out,240395,2021-08-27
5358,Beach House,Space Song,240207,2021-08-27
5359,Olivia Rodrigo,enough for you,239990,2021-08-27
5360,Kanye West,Heartless,239640,2021-08-27
5361,Joji,SLOW DANCING IN THE DARK,239362,2021-08-27
5362,"Bruno Mars, Anderson .Paak, Silk Sonic",Skate,239171,2021-08-27
5363,Pop Smoke,What You Know Bout Love,238730,2021-08-27
5364,Lil Uzi Vert,XO Tour Llif3,238276,2021-08-27
5365,Lil Tecca,ABOUT YOU (with NAV),237801,2021-08-27
5366,Conan Gray,Heather,237463,2021-08-27
5367,"Jordan Davis, Luke Bryan",Buy Dirt,236477,2021-08-27
5368,Pooh Shiesty,Back In Blood (feat. Lil Durk),236199,2021-08-27
5369,WILLOW,Wait a Minute!,236179,2021-08-27
5370,Lil Mosey,Blueberry Faygo,235638,2021-08-27
5371,Journey,Don't Stop Believin',234789,2021-08-27
5372,Ariana Grande,positions,233337,2021-08-27
5373,Drake,What’s Next,233117,2021-08-27
5374,Dua Lipa,Don't Start Now,232652,2021-08-27
5375,Paramore,Misery Business,230491,2021-08-27
5376,Chris Stapleton,Tennessee Whiskey,229011,2021-08-27
5377,Morgan Wallen,Wasted On You,228852,2021-08-27
5378,Halsey,The Lighthouse,228254,2021-08-27
5379,Luke Combs,Cold As You,228128,2021-08-27
5380,WizKid,Essence (feat. Justin Bieber & Tems),228103,2021-08-27
5381,Ed Sheeran,Visiting Hours,228091,2021-08-27
5382,Future,Life Is Good (feat. Drake),227075,2021-08-27
5383,J. Cole,MIDDLE CHILD,226456,2021-08-27
5384,Offset,Ric Flair Drip (with Metro Boomin),225694,2021-08-27
5385,"Jason Aldean, Carrie Underwood",If I Didn't Love You,225354,2021-08-27
5386,Dua Lipa,Love Again,225258,2021-08-27
5387,Arctic Monkeys,505,225137,2021-08-27
5388,Luke Combs,Beautiful Crazy,224038,2021-08-27
5389,Tate McRae,you broke me first,223366,2021-08-27
5390,Roddy Ricch,The Box,222810,2021-08-27
5391,Moneybagg Yo,Wockesha,222791,2021-08-27
5392,Lil Baby,Drip Too Hard (Lil Baby & Gunna),222592,2021-08-27
5393,blackbear,hot girl bummer,222120,2021-08-27
5394,Lil Tecca,CAUTION,221397,2021-08-27
5395,"JAY-Z, Kanye West",Ni**as In Paris,221309,2021-08-27
5396,$uicideboy$,"...And to Those I Love, Thanks for Sticking Around",221177,2021-08-27
5397,Kanye West,Bound 2,220932,2021-08-27
5398,Eminem,Godzilla (feat. Juice WRLD),220673,2021-08-27
5399,Nessa Barrett,i hope ur miserable until ur dead,220242,2021-08-27
5400,The Kid LAROI,STAY (with Justin Bieber),1929119,2021-08-28
5401,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),1627663,2021-08-28
5402,Olivia Rodrigo,good 4 u,1197049,2021-08-28
5403,Baby Keem,family ties (with Kendrick Lamar),1144041,2021-08-28
5404,Doja Cat,Need to Know,1139088,2021-08-28
5405,Doja Cat,Kiss Me More (feat. SZA),942877,2021-08-28
5406,Glass Animals,Heat Waves,942422,2021-08-28
5407,Billie Eilish,Happier Than Ever,933565,2021-08-28
5408,Ed Sheeran,Bad Habits,804308,2021-08-28
5409,Lil Nas X,MONTERO (Call Me By Your Name),775454,2021-08-28
5410,Sleepy Hallow,2055,770952,2021-08-28
5411,Doja Cat,Woman,722837,2021-08-28
5412,Dua Lipa,Levitating (feat. DaBaby),709678,2021-08-28
5413,Måneskin,Beggin',701248,2021-08-28
5414,Meek Mill,Sharing Locations (feat. Lil Baby & Lil Durk),660678,2021-08-28
5415,Farruko,Pepas,656576,2021-08-28
5416,Olivia Rodrigo,traitor,644141,2021-08-28
5417,Doja Cat,Get Into It (Yuh),616103,2021-08-28
5418,Olivia Rodrigo,deja vu,592106,2021-08-28
5419,Walker Hayes,Fancy Like,586138,2021-08-28
5420,Doja Cat,Ain't Shit,584194,2021-08-28
5421,Polo G,RAPSTAR,569399,2021-08-28
5422,Lizzo,Rumors (feat. Cardi B),532430,2021-08-28
5423,The Weeknd,Take My Breath,515970,2021-08-28
5424,Justin Bieber,Peaches (feat. Daniel Caesar & Giveon),504605,2021-08-28
5425,Megan Thee Stallion,Thot Shit,498001,2021-08-28
5426,Drake,Wants and Needs (feat. Lil Baby),491391,2021-08-28
5427,Halsey,"I am not a woman, I'm a god",482078,2021-08-28
5428,Trippie Redd,Matt Hardy 999 (feat. Juice WRLD),473072,2021-08-28
5429,Steve Lacy,Dark Red,466966,2021-08-28
5430,Surf Curse,Freaks,452521,2021-08-28
5431,The Weeknd,Save Your Tears (with Ariana Grande) (Remix),441804,2021-08-28
5432,Lil Tecca,REPEAT IT (with Gunna),441780,2021-08-28
5433,Rauw Alejandro,Todo De Ti,436498,2021-08-28
5434,Olivia Rodrigo,drivers license,436051,2021-08-28
5435,Tai Verdes,A-O-K,435172,2021-08-28
5436,Post Malone,Motley Crew,433359,2021-08-28
5437,Bad Bunny,Yonaguni,423119,2021-08-28
5438,BTS,Butter (Megan Thee Stallion Remix),422759,2021-08-28
5439,"Bruno Mars, Anderson .Paak, Silk Sonic",Leave The Door Open,421400,2021-08-28
5440,Kacey Musgraves,justified,420193,2021-08-28
5441,Trippie Redd,Miss The Rage (feat. Playboi Carti),415983,2021-08-28
5442,Trippie Redd,Rich MF (feat. Polo G & Lil Durk),414675,2021-08-28
5443,"Aventura, Bad Bunny",Volví,414326,2021-08-28
5444,The Weeknd,Blinding Lights,410311,2021-08-28
5445,Lil Tecca,"CHOPPA SHOOT THE LOUDEST (with Chief Keef, feat.Trippie Redd)",397180,2021-08-28
5446,Olivia Rodrigo,brutal,387242,2021-08-28
5447,Nelly,Lil Bit (feat. Florida Georgia Line),386806,2021-08-28
5448,Olivia Rodrigo,"jealousy, jealousy",386610,2021-08-28
5449,Olivia Rodrigo,favorite crime,386285,2021-08-28
5450,"Blueface, Og Bobby Billions",Outside (Better Days),384828,2021-08-28
5451,"Doja Cat, The Weeknd",You Right,380463,2021-08-28
5452,PinkPantheress,Pain,378285,2021-08-28
5453,The Neighbourhood,Sweater Weather,377262,2021-08-28
5454,"Cochise, $NOT",Tell Em,368010,2021-08-28
5455,"Jack Harlow, Pooh Shiesty",SUVs (Black on Black),364977,2021-08-28
5456,Giveon,Heartbreak Anniversary,359060,2021-08-28
5457,DJ Khaled,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),351511,2021-08-28
5458,Sueco,Paralyzed,350869,2021-08-28
5459,Olivia Rodrigo,happier,346614,2021-08-28
5460,A-Wall,Loverboy,345206,2021-08-28
5461,Smiley,Over The Top (feat. Drake),337329,2021-08-28
5462,J. Cole,No Role Modelz,336195,2021-08-28
5463,Masked Wolf,Astronaut In The Ocean,335024,2021-08-28
5464,Trippie Redd,Betrayal (feat. Drake),333467,2021-08-28
5465,Skrillex,Don’t Go (with Justin Bieber & Don Toliver),332726,2021-08-28
5466,Belly,"Belly, The Weeknd - Die For It (ft. Nas)",332308,2021-08-28
5467,24kGoldn,Mood (feat. iann dior),332249,2021-08-28
5468,"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,331368,2021-08-28
5469,Marshmello,Leave Before You Love Me (with Jonas Brothers),327616,2021-08-28
5470,Machine Gun Kelly,my ex's best friend (with blackbear),325444,2021-08-28
5471,Juice WRLD,Come & Go (with Marshmello),322946,2021-08-28
5472,Post Malone,Circles,322761,2021-08-28
5473,"Bad Bunny, Jhay Cortez",DÁKITI,321655,2021-08-28
5474,Lil Tecca,NEVER LEFT,319506,2021-08-28
5475,Kali Uchis,telepatía,317403,2021-08-28
5476,Fleetwood Mac,Dreams - 2004 Remaster,315287,2021-08-28
5477,Shawn Mendes,Summer of Love (Shawn Mendes & Tainy),313093,2021-08-28
5478,Harry Styles,Watermelon Sugar,309318,2021-08-28
5479,Clinton Kane,I GUESS I'M IN LOVE,307056,2021-08-28
5480,WILLOW,t r a n s p a r e n t s o u l feat. Travis Barker,304562,2021-08-28
5481,Måneskin,I WANNA BE YOUR SLAVE,304111,2021-08-28
5482,Polo G,Martin & Gina,303674,2021-08-28
5483,DaBaby,Ball If I Want To,302482,2021-08-28
5484,SZA,Good Days,300535,2021-08-28
5485,BTS,Butter,295006,2021-08-28
5486,Saweetie,Best Friend (feat. Doja Cat),294262,2021-08-28
5487,PinkPantheress,Just for me,293236,2021-08-28
5488,Maroon 5,Beautiful Mistakes (feat. Megan Thee Stallion),291615,2021-08-28
5489,The Killers,Mr. Brightside,288063,2021-08-28
5490,Juice WRLD,All Girls Are The Same,287777,2021-08-28
5491,Mac Miller,The Spins,287053,2021-08-28
5492,Trippie Redd,Holy Smokes (feat. Lil Uzi Vert),283186,2021-08-28
5493,The Kid LAROI,NOT SOBER (feat. Polo G & Stunna Gambino),282995,2021-08-28
5494,Internet Money,"Lemonade (feat. Gunna, Don Toliver & NAV)",282720,2021-08-28
5495,Juice WRLD,Lucid Dreams,280401,2021-08-28
5496,"ScHoolboy Q, Kendrick Lamar",Collard Greens,278749,2021-08-28
5497,"Eslabon Armado, DannyLux",Jugaste y Sufrí,278478,2021-08-28
5498,Yot Club,YKWIM?,277824,2021-08-28
5499,Doja Cat,Streets,277780,2021-08-28
5500,Juice WRLD,Wishing Well,276019,2021-08-28
5501,"Joyner Lucas, Lil Tjay",Dreams Unfold,273887,2021-08-28
5502,The Kid LAROI,WITHOUT YOU,273091,2021-08-28
5503,Jack Harlow,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",272058,2021-08-28
5504,Lil Uzi Vert,20 Min,268706,2021-08-28
5505,DaBaby,Red Light Green Light,268698,2021-08-28
5506,Luke Combs,Forever After All,268356,2021-08-28
5507,Cardi B,WAP (feat. Megan Thee Stallion),267993,2021-08-28
5508,Cardi B,Up,267589,2021-08-28
5509,"Tyler, The Creator",WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),266465,2021-08-28
5510,Drake,Laugh Now Cry Later (feat. Lil Durk),264810,2021-08-28
5511,J. Cole,m y . l i f e (with 21 Savage & Morray),264446,2021-08-28
5512,Travis Scott,goosebumps,264162,2021-08-28
5513,"Nio Garcia, J Balvin, Bad Bunny",AM Remix,263088,2021-08-28
5514,Pop Smoke,For The Night (feat. Lil Baby & DaBaby),262345,2021-08-28
5515,Morgan Wallen,Whiskey Glasses,262106,2021-08-28
5516,BIA,WHOLE LOTTA MONEY (feat. Nicki Minaj) - Remix,261547,2021-08-28
5517,Camila Cabello,Don't Go Yet,260839,2021-08-28
5518,DaBaby,ROCKSTAR (feat. Roddy Ricch),260283,2021-08-28
5519,"Lil Tjay, 6LACK",Calling My Phone,257735,2021-08-28
5520,Nirvana,Smells Like Teen Spirit,256435,2021-08-28
5521,"Blxst, Tyga",Chosen (feat. Ty Dolla $ign),256290,2021-08-28
5522,"THE ANXIETY, WILLOW, Tyler Cole",Meet Me At Our Spot,255723,2021-08-28
5523,YNW Melly,Mind of Melvin (feat. Lil Uzi Vert),254780,2021-08-28
5524,Roddy Ricch,late at night,251675,2021-08-28
5525,"Lil Baby, Lil Durk",Hats Off (feat. Travis Scott),248660,2021-08-28
5526,Juice WRLD,Robbery,248418,2021-08-28
5527,BØRNS,Electric Love,247294,2021-08-28
5528,J. Cole,She Knows (feat. Amber Coffman & Cults),247085,2021-08-28
5529,Halsey,The Tradition,245930,2021-08-28
5530,Journey,Don't Stop Believin',242004,2021-08-28
5531,Halsey,Bells in Santa Fe,241558,2021-08-28
5532,Lil Mosey,Blueberry Faygo,241553,2021-08-28
5533,The Weeknd,Save Your Tears,241485,2021-08-28
5534,Internet Money,"His & Hers (feat. Don Toliver, Lil Uzi Vert & Gunna)",240709,2021-08-28
5535,J. Cole,p r i d e . i s . t h e . d e v i l (with Lil Baby),240020,2021-08-28
5536,Pop Smoke,What You Know Bout Love,239626,2021-08-28
5537,Sam Smith,Like I Can,239161,2021-08-28
5538,Chris Stapleton,Tennessee Whiskey,239034,2021-08-28
5539,The Neighbourhood,Daddy Issues,237344,2021-08-28
5540,XXXTENTACION,Jocelyn Flores,236664,2021-08-28
5541,Neon Trees,Everybody Talks,234621,2021-08-28
5542,Cage The Elephant,Cigarette Daydreams,232986,2021-08-28
5543,Zac Brown Band,Chicken Fried,232348,2021-08-28
5544,Halsey,Easier than Lying,232169,2021-08-28
5545,"Bruno Mars, Anderson .Paak, Silk Sonic",Skate,231764,2021-08-28
5546,Luke Combs,Cold As You,230957,2021-08-28
5547,Grouplove,Tongue Tied,230773,2021-08-28
5548,Lil Uzi Vert,XO Tour Llif3,229808,2021-08-28
5549,Halsey,Lilith,229115,2021-08-28
5550,"Tiësto, KAROL G",Don't Be Shy,229070,2021-08-28
5551,Beach House,Space Song,228795,2021-08-28
5552,WILLOW,Wait a Minute!,228746,2021-08-28
5553,Dua Lipa,Don't Start Now,228194,2021-08-28
5554,Ariana Grande,positions,226764,2021-08-28
5555,Lewis Capaldi,Someone You Loved,224737,2021-08-28
5556,"Kendrick Lamar, Jay Rock",Money Trees,224276,2021-08-28
5557,J. Cole,Work Out,223950,2021-08-28
5558,Roddy Ricch,The Box,223858,2021-08-28
5559,Joji,SLOW DANCING IN THE DARK,223850,2021-08-28
5560,Conan Gray,Heather,223725,2021-08-28
5561,Halsey,You asked for this,223662,2021-08-28
5562,Pooh Shiesty,Back In Blood (feat. Lil Durk),223220,2021-08-28
5563,"Jordan Davis, Luke Bryan",Buy Dirt,222849,2021-08-28
5564,Kanye West,Heartless,222537,2021-08-28
5565,BTS,Permission to Dance,222511,2021-08-28
5566,Future,Life Is Good (feat. Drake),221835,2021-08-28
5567,Drake,What’s Next,221616,2021-08-28
5568,Morgan Wallen,Wasted On You,221523,2021-08-28
5569,Olivia Rodrigo,enough for you,219698,2021-08-28
5570,blackbear,hot girl bummer,217818,2021-08-28
5571,Moneybagg Yo,Wockesha,217329,2021-08-28
5572,Dua Lipa,Love Again,216690,2021-08-28
5573,"Jason Aldean, Carrie Underwood",If I Didn't Love You,216635,2021-08-28
5574,Offset,Ric Flair Drip (with Metro Boomin),216354,2021-08-28
5575,"J Balvin, Maria Becerra",Qué Más Pues?,215452,2021-08-28
5576,Dustin Lynch,Thinking 'Bout You (feat. MacKenzie Porter),214776,2021-08-28
5577,Luke Combs,Beautiful Crazy,214541,2021-08-28
5578,Lil Baby,Drip Too Hard (Lil Baby & Gunna),213485,2021-08-28
5579,Paramore,Misery Business,213405,2021-08-28
5580,"JAY-Z, Kanye West",Ni**as In Paris,211940,2021-08-28
5581,The Weeknd,The Hills,211936,2021-08-28
5582,Eminem,Godzilla (feat. Juice WRLD),211848,2021-08-28
5583,WizKid,Essence (feat. Justin Bieber & Tems),211454,2021-08-28
5584,Queen,Bohemian Rhapsody - Remastered 2011,211384,2021-08-28
5585,Morgan Wallen,More Than My Hometown,210800,2021-08-28
5586,Arctic Monkeys,505,209118,2021-08-28
5587,Bruno Mars,Talking to the Moon,208971,2021-08-28
5588,Tate McRae,you broke me first,208940,2021-08-28
5589,Pop Smoke,Dior,208507,2021-08-28
5590,J. Cole,MIDDLE CHILD,207451,2021-08-28
5591,"Young Stoner Life, Young Thug, Gunna",Solid (feat. Drake),206364,2021-08-28
5592,"Elle King, Miranda Lambert",Drunk (And I Don't Wanna Go Home),205956,2021-08-28
5593,Juice WRLD,Bandit (with YoungBoy Never Broke Again),205852,2021-08-28
5594,Tame Impala,The Less I Know The Better,205378,2021-08-28
5595,Lewis Capaldi,Before You Go,205059,2021-08-28
5596,"Elton John, Dua Lipa",Cold Heart - PNAU Remix,205041,2021-08-28
5597,"J Balvin, Skrillex",In Da Getto,203551,2021-08-28
5598,Luke Combs,When It Rains It Pours,203192,2021-08-28
5599,"Nelly Furtado, Timbaland",Promiscuous,203090,2021-08-28
5600,Kanye West,Jail,4277327,2021-08-29
5601,Kanye West,Hurricane,3115919,2021-08-29
5602,Kanye West,Off The Grid,2932726,2021-08-29
5603,Kanye West,Ok Ok pt 2,2849877,2021-08-29
5604,Kanye West,God Breathed,2521213,2021-08-29
5605,Kanye West,Praise God,2438681,2021-08-29
5606,Kanye West,Moon,2175068,2021-08-29
5607,Kanye West,Jonah,2017928,2021-08-29
5608,Kanye West,Believe What I Say,1955526,2021-08-29
5609,Kanye West,Junya,1856829,2021-08-29
5610,The Kid LAROI,STAY (with Justin Bieber),1715269,2021-08-29
5611,Kanye West,24,1705375,2021-08-29
5612,Kanye West,Donda Chant,1700737,2021-08-29
5613,Kanye West,Remote Control,1654507,2021-08-29
5614,Kanye West,Heaven and Hell,1647330,2021-08-29
5615,Kanye West,Donda,1505125,2021-08-29
5616,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),1459306,2021-08-29
5617,Kanye West,Keep My Spirit Alive,1367831,2021-08-29
5618,Kanye West,No Child Left Behind,1340318,2021-08-29
5619,Kanye West,Jesus Lord,1290962,2021-08-29
5620,Kanye West,Pure Souls,1272003,2021-08-29
5621,Kanye West,New Again,1201261,2021-08-29
5622,Kanye West,Tell The Vision,1071215,2021-08-29
5623,Kanye West,Lord I Need You,1063121,2021-08-29
5624,Olivia Rodrigo,good 4 u,1056694,2021-08-29
5625,Baby Keem,family ties (with Kendrick Lamar),1016973,2021-08-29
5626,Doja Cat,Need to Know,1016967,2021-08-29
5627,Kanye West,Come to Life,982478,2021-08-29
5628,Glass Animals,Heat Waves,901958,2021-08-29
5629,Billie Eilish,Happier Than Ever,872568,2021-08-29
5630,Doja Cat,Kiss Me More (feat. SZA),842194,2021-08-29
5631,Kanye West,Junya pt 2,798673,2021-08-29
5632,Sleepy Hallow,2055,729436,2021-08-29
5633,Lil Nas X,MONTERO (Call Me By Your Name),695143,2021-08-29
5634,Ed Sheeran,Bad Habits,692142,2021-08-29
5635,Kanye West,Jesus Lord pt 2,666443,2021-08-29
5636,Doja Cat,Woman,662207,2021-08-29
5637,Dua Lipa,Levitating (feat. DaBaby),612001,2021-08-29
5638,Måneskin,Beggin',610920,2021-08-29
5639,Olivia Rodrigo,traitor,600491,2021-08-29
5640,Farruko,Pepas,580309,2021-08-29
5641,Doja Cat,Get Into It (Yuh),552808,2021-08-29
5642,Olivia Rodrigo,deja vu,544991,2021-08-29
5643,Doja Cat,Ain't Shit,533874,2021-08-29
5644,Meek Mill,Sharing Locations (feat. Lil Baby & Lil Durk),518823,2021-08-29
5645,Polo G,RAPSTAR,516694,2021-08-29
5646,Walker Hayes,Fancy Like,508368,2021-08-29
5647,Steve Lacy,Dark Red,461509,2021-08-29
5648,Justin Bieber,Peaches (feat. Daniel Caesar & Giveon),444775,2021-08-29
5649,Lizzo,Rumors (feat. Cardi B),441718,2021-08-29
5650,The Weeknd,Take My Breath,438894,2021-08-29
5651,Surf Curse,Freaks,437240,2021-08-29
5652,Megan Thee Stallion,Thot Shit,429526,2021-08-29
5653,Drake,Wants and Needs (feat. Lil Baby),428073,2021-08-29
5654,Olivia Rodrigo,drivers license,408543,2021-08-29
5655,Trippie Redd,Matt Hardy 999 (feat. Juice WRLD),394165,2021-08-29
5656,Tai Verdes,A-O-K,386610,2021-08-29
5657,Halsey,"I am not a woman, I'm a god",380854,2021-08-29
5658,Rauw Alejandro,Todo De Ti,380107,2021-08-29
